"","x"
"1",0.0459043606842552
"2",0.038530708238659
"3",0.0432372883934104
"4",0.0473207850429915
"5",0.0435041725410863
"6",0.0623370374498009
"7",0.0366794453186354
"8",0.0386329183941777
"9",0.0270861261068689
"10",0.01922847577701
"11",0.0558880428261
"12",0.0318453759469098
"13",0.0253548129077699
"14",0.0247961087455129
"15",0.0251922489453057
"16",0.0456972770267437
"17",0.0349796722494836
"18",0.0551837232148286
"19",0.0198751324089259
"20",0.0419207732193589
"21",0.0435563930684559
"22",0.0268984402564932
"23",0.062817679691928
"24",0.0216493442140926
"25",0.0298526396988881
"26",0.0185781662707772
"27",0.0532149038622315
"28",0.0266854215865458
"29",0.027046320154908
"30",0.0154071345481085
"31",0.052828137130072
"32",0.0344767101075912
"33",0.0434965366663184
"34",0.0261465333929317
"35",0.0158452761490171
"36",0.0291537675968781
"37",0.0254560876933791
"38",0.0268669742337303
"39",0.0488974538596336
"40",0.0839262266657132
"41",0.0328832287195024
"42",0.051093713882412
"43",0.0238957536187079
"44",0.0609409726305922
"45",0.0339440402358283
"46",0.0418953302017027
"47",0.024548857741069
"48",0.0249336308760074
"49",0.0310807075717038
"50",0.0280253239009948
"51",0.03190129654252
"52",0.028954428475872
"53",0.0521483199677167
"54",0.052474168350148
"55",0.0273687330829045
"56",0.0481260016736102
"57",0.0316993823129968
"58",0.0365139447075502
"59",0.0209731718599701
"60",0.0150274668889805
"61",0.0454252636962068
"62",0.0235231003902743
"63",0.0250721184500852
"64",0.0240751097172661
"65",0.0367800990590432
"66",0.0827616907696349
"67",0.018168969358409
"68",0.063086619310303
"69",0.0812539644850972
"70",0.0315877948921226
"71",0.0295756551009051
"72",0.0200289172728799
"73",0.0302226574486704
"74",0.0294808478098771
"75",0.0254685305980743
"76",0.0148043488771155
"77",0.0299203489009837
"78",0.0351449909293953
"79",0.0501403443925478
"80",0.0497303143006777
"81",0.0646766833506738
"82",0.0174804457583053
"83",0.0256887107366463
"84",0.0380217561858736
"85",0.0141486574067795
"86",0.0214788467102336
"87",0.0167613740134614
"88",0.0344740189128188
"89",0.0344482851509353
"90",0.057673729918124
"91",0.0174166198897464
"92",0.0293430565599389
"93",0.00892361902700118
"94",0.0393587510783363
"95",0.0263265090762789
"96",0.0400352950613997
"97",0.0403328649843889
"98",0.0448940866682319
"99",0.0633362895374249
"100",0.0829564308668914
"101",0.0260022708718579
"102",0.0132740987122738
"103",0.0510925408255693
"104",0.0305687289810504
"105",0.0355258153672722
"106",0.0577976542242191
"107",0.0290758585752607
"108",0.0685206309689807
"109",0.0193346370030246
"110",0.0147544768664486
"111",0.0484761564755061
"112",0.0497670374240198
"113",0.0454934096392724
"114",0.0581031940950904
"115",0.0274821786738949
"116",0.0366711981705728
"117",0.0199789066020632
"118",0.0408016803568097
"119",0.0127653513892318
"120",0.042367889049205
"121",0.0247507490460307
"122",0.0191853354645623
"123",0.0497105836092774
"124",0.0234179943769846
"125",0.038339371176835
"126",0.048990448340903
"127",0.0536503404135312
"128",0.0479676454497294
"129",0.0302922730564413
"130",0.0216664075525562
"131",0.0541058303379688
"132",0.0137478682958695
"133",0.051275873381996
"134",0.0512035517373352
"135",0.03374813379225
"136",0.0399416783199746
"137",0.0599278303312014
"138",0.013661871685513
"139",0.0475540345198689
"140",0.016936784539466
"141",0.0297942690802839
"142",0.0351503512544606
"143",0.0236519383729704
"144",0.0369604824930932
"145",0.0430368755992958
"146",0.0237237266401724
"147",0.0350090555433334
"148",0.0436045738948898
"149",0.031571805212094
"150",0.0533423139653964
"151",0.0198382453177964
"152",0.0205453972809169
"153",0.022592108274648
"154",0.0124213093896967
"155",0.00904641443804219
"156",0.0334828471649469
"157",0.0188337181528503
"158",0.00963475303617432
"159",0.0180589617637881
"160",0.0178362252258948
"161",0.035855608666392
"162",0.041783798011668
"163",0.0525902106039187
"164",0.0325873949381931
"165",0.0762711020024187
"166",0.0346476132208883
"167",0.0229713007515643
"168",0.0115810700888966
"169",0.0290960480733695
"170",0.0249888866360352
"171",0.0298635355518813
"172",0.0244117601457341
"173",0.0463406905821517
"174",0.0289109682264885
"175",0.0302179441539779
"176",0.0527501916061017
"177",0.0521783187326747
"178",0.0242499673868789
"179",0.0162299243476398
"180",0.0325073076819355
"181",0.0386420768426762
"182",0.0338591181175197
"183",0.0429964597230192
"184",0.0340013787482947
"185",0.0177612350820666
"186",0.0555850565595109
"187",0.0198744900846416
"188",0.0179728179152345
"189",0.0359925408317621
"190",0.0281430277109808
"191",0.0429949988886346
"192",0.03399025728364
"193",0.0304724696571011
"194",0.0679055910954816
"195",0.0463526340902017
"196",0.0340055020175236
"197",0.105530323735988
"198",0.0356095804295418
"199",0.0351802006540782
"200",0.0233509903442853
"201",0.0267921929177679
"202",0.0297840189722718
"203",0.0307319813441876
"204",0.0170221466761023
"205",0.0262916126571965
"206",0.0636945048501737
"207",0.0455198212416272
"208",0.0361147781805532
"209",0.0461798057113809
"210",0.0568159066451854
"211",0.054870259249403
"212",0.0286655432427659
"213",0.0222809806579837
"214",0.0168556046134407
"215",0.0142196110588997
"216",0.0267711016427503
"217",0.0375640539342182
"218",0.0589347861164155
"219",0.0393568593600193
"220",0.0185455628019543
"221",0.0117766818904984
"222",0.0228092135801211
"223",0.0292988507854878
"224",0.0256564918692423
"225",0.0429900390142979
"226",0.00987071653177383
"227",0.0309107812225243
"228",0.0346130631417386
"229",0.034161293635004
"230",0.0124794645424053
"231",0.0353065671784689
"232",0.0164300797990474
"233",0.0881636031514582
"234",0.0605503037173426
"235",0.0352711219646054
"236",0.0373686980940246
"237",0.069365256035273
"238",0.0221075198625524
"239",0.0193946918550151
"240",0.0321978035330622
"241",0.0368286713901842
"242",0.022174357033056
"243",0.0218863922583085
"244",0.0358269227247594
"245",0.015008868344011
"246",0.0446303179633654
"247",0.0458546437498992
"248",0.0299140669141565
"249",0.0254978341289957
"250",0.0354308039286441
"251",0.0275753246597652
"252",0.0287720149511223
"253",0.0369171666105609
"254",0.00940286560675223
"255",0.034563554914283
"256",0.0229226737364914
"257",0.0293935713417943
"258",0.0216825973682541
"259",0.017477479815889
"260",0.0422715761898195
"261",0.0336250387375362
"262",0.0308053484350486
"263",0.0180516255266541
"264",0.0211470450583802
"265",0.014996324634813
"266",0.0237272902352625
"267",0.0168094061497809
"268",0.0109681359256387
"269",0.0290142210886447
"270",0.017311248280745
"271",0.0135241182762878
"272",0.0407255995039066
"273",0.0529453895168467
"274",0.0420656822938237
"275",0.0565291168672927
"276",0.0165812869279
"277",0.0281154535297563
"278",0.0594650050581955
"279",0.0372248966494028
"280",0.0181625806244837
"281",0.0327052427288199
"282",0.0419132342140388
"283",0.0797838406107296
"284",0.0139170324405752
"285",0.0381530755647572
"286",0.0301146178330422
"287",0.0542029306882217
"288",0.0451399726585135
"289",0.0195367368252691
"290",0.0404554320211036
"291",0.0258756160243181
"292",0.0310816717651205
"293",0.01675831702942
"294",0.0555679994533347
"295",0.0393390123445143
"296",0.0838583393380967
"297",0.0614559768839908
"298",0.0513776960024713
"299",0.0167146132192953
"300",0.016569310539382
"301",0.0176383507036055
"302",0.0237723721235731
"303",0.0502596685860416
"304",0.0258355744806445
"305",0.0207278997164427
"306",0.0181645005840074
"307",0.0353753926333933
"308",0.0177273712955242
"309",0.0601197657542998
"310",0.0155408017935864
"311",0.0170051856671982
"312",0.036527449021832
"313",0.0754264215528758
"314",0.022608336428766
"315",0.0757272713372605
"316",0.0210992718412476
"317",0.0212467830192666
"318",0.0304683812277554
"319",0.0286835627635103
"320",0.0442703074621587
"321",0.0160061768962978
"322",0.0576555316821549
"323",0.0501742172669484
"324",0.0233432922546597
"325",0.0144458050455536
"326",0.0285700977544587
"327",0.0415273033789885
"328",0.0352505103050474
"329",0.0256651720352035
"330",0.0260151378241357
"331",0.0301780505445246
"332",0.0464395460678297
"333",0.0177810537736008
"334",0.0430164483467301
"335",0.0586538491939634
"336",0.0220176112666585
"337",0.0717629286943321
"338",0.0318266506269723
"339",0.0315050087290966
"340",0.0335619680211015
"341",0.0652081922583594
"342",0.0273579723005539
"343",0.0403355349954363
"344",0.0280874158082498
"345",0.0402637694969996
"346",0.0216676013309659
"347",0.0448613424758592
"348",0.0129261802293464
"349",0.044688871001302
"350",0.0440037220684863
"351",0.0342104317630623
"352",0.0711340444210477
"353",0.0624418558577749
"354",0.0577802282680745
"355",0.0203392166252472
"356",0.0273574569709291
"357",0.0264236019147297
"358",0.0410028222494741
"359",0.0224081143105853
"360",0.057298834695588
"361",0.011701369697235
